id,Time,Head_x,Head_y,Head_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristLeft_x,WristLeft_y,WristLeft_z,WristRight_x,WristRight_y,WristRight_z,HandLeft_x,HandLeft_y,HandLeft_z,HandRight_x,HandRight_y,HandRight_z,Spine_x,Spine_y,Spine_z,HipCenter_x,HipCenter_y,HipCenter_z,HipLeft_x,HipLeft_y,HipLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootLeft_x,FootLeft_y,FootLeft_z,FootRight_x,FootRight_y,FootRight_z
10,0317113696,-0.0622962862253189,0.604497790336609,2.1071891784668,-0.0439616516232491,0.417663246393204,2.13311862945557,-0.212408646941185,0.29271599650383,2.14589428901672,0.126522079110146,0.296819925308228,2.13382911682129,-0.255466878414154,0.0744137987494469,2.1077573299408,0.213290140032768,0.0868979915976524,2.11108064651489,-0.139402315020561,0.0934552699327469,1.93431115150452,0.0407368764281273,0.119030825793743,1.91274440288544,-0.107286594808102,0.114125892519951,1.89611721038818,-0.10622139275074,0.113033175468445,1.90008556842804,-0.0279937591403723,0.0735951513051987,2.11855983734131,-0.0267281420528889,0.0153561728075147,2.06572318077087,-0.0987538546323776,-0.061423197388649,2.05445432662964,0.0520200356841087,-0.0573804564774036,2.04741024971008,-0.0813421383500099,-0.433793127536774,2.01031303405762,-0.0277972146868706,-0.369994193315506,2.02347564697266,-0.100164920091629,-0.745463371276855,1.99519729614258,-0.130529746413231,-0.555151879787445,2.2889986038208,-0.101118676364422,-0.781356811523438,1.90644788742065,-0.131483510136604,-0.591045260429382,2.20024919509888
11,0317113699,-0.0613069422543049,0.604310154914856,2.10641956329346,-0.0430174730718136,0.417379111051559,2.13248515129089,-0.211515620350838,0.292617470026016,2.145756483078,0.127778708934784,0.297396719455719,2.13420343399048,-0.252991050481796,0.0731890946626663,2.10736608505249,0.213316187262535,0.0868832767009735,2.1110942363739,-0.138342797756195,0.0846489146351814,1.93222391605377,0.0456990338861942,0.111208587884903,1.91353857517242,-0.103500574827194,0.111318878829479,1.89450120925903,-0.102266050875187,0.112170852720737,1.89879047870636,-0.0264653917402029,0.0735923424363136,2.11939883232117,-0.0249295625835657,0.0152849340811372,2.06657528877258,-0.0967428982257843,-0.0615084320306778,2.0554027557373,0.0541600063443184,-0.0576557293534279,2.04893064498901,-0.081673726439476,-0.433764845132828,2.00944256782532,-0.0269833505153656,-0.369732052087784,2.023850440979,-0.104596525430679,-0.74374133348465,1.99008679389954,-0.13009862601757,-0.554840862751007,2.28942346572876,-0.105820827186108,-0.779126584529877,1.90110898017883,-0.131322920322418,-0.590226113796234,2.20044565200806
12,0317113703,-0.0594555996358395,0.604339420795441,2.10422492027283,-0.0421185828745365,0.417260229587555,2.1319899559021,-0.21094885468483,0.292637497186661,2.14563655853271,0.128408789634705,0.297526806592941,2.13426518440247,-0.250384330749512,0.0726402699947357,2.10701966285706,0.213504925370216,0.0865224152803421,2.11099028587341,-0.0992575213313103,0.100328892469406,1.90415573120117,0.0476976409554482,0.105919867753983,1.91246068477631,-0.0985352694988251,0.10815954208374,1.89327263832092,-0.0977040231227875,0.109612032771111,1.89823007583618,-0.025680597871542,0.0735123082995415,2.11994028091431,-0.0241398848593235,0.0151431364938617,2.06698775291443,-0.0958974212408066,-0.0616763457655907,2.05581736564636,0.0548762492835522,-0.0578713193535805,2.04963207244873,-0.082918182015419,-0.435989230871201,2.00886726379395,-0.0268517918884754,-0.369598388671875,2.02391076087952,-0.105426624417305,-0.743376553058624,1.9888916015625,-0.130157768726349,-0.554724752902985,2.28955745697021,-0.106612510979176,-0.778807640075684,1.89990389347076,-0.131343647837639,-0.590155839920044,2.20056986808777
13,0317113706,-0.0588165111839771,0.603517055511475,2.10254788398743,-0.0416298732161522,0.417158931493759,2.13133668899536,-0.210498601198196,0.292341947555542,2.14522886276245,0.128829076886177,0.297633290290833,2.13425636291504,-0.249859899282455,0.0724809691309929,2.10734677314758,0.213942483067513,0.0866923555731773,2.11089634895325,-0.0837952196598053,0.104409724473953,1.89301693439484,0.0543436668813229,0.0953689888119698,1.9142507314682,-0.0950676798820496,0.105049170553684,1.89165854454041,-0.0964043065905571,0.107716716825962,1.89790046215057,-0.0253733359277248,0.0733916610479355,2.12021613121033,-0.0238044392317533,0.0149565739557147,2.06711101531982,-0.0954984650015831,-0.061885092407465,2.05599904060364,0.0551516450941563,-0.0581436604261398,2.04988813400269,-0.0833306089043617,-0.439571559429169,2.01052904129028,-0.0259568206965923,-0.369897305965424,2.02460932731628,-0.107820339500904,-0.744102120399475,1.98751473426819,-0.129676356911659,-0.554875195026398,2.29035472869873,-0.108926758170128,-0.77957284450531,1.89851438999176,-0.130782783031464,-0.590345919132233,2.20135450363159
14,0317113710,-0.0595697499811649,0.603332281112671,2.10028672218323,-0.0416045263409615,0.416905283927917,2.1302535533905,-0.210436671972275,0.292433470487595,2.14499163627625,0.12871827185154,0.29821914434433,2.1340343952179,-0.24965038895607,0.07235237210989,2.10746431350708,0.213880330324173,0.0867983624339104,2.1106915473938,-0.0870922654867172,0.0977256745100021,1.89460682868958,0.055747639387846,0.0886157676577568,1.91420149803162,-0.0933110639452934,0.101965971291065,1.89064979553223,-0.0957282483577728,0.104661501944065,1.8981568813324,-0.0253322441130877,0.0734857320785522,2.12035393714905,-0.0237928349524736,0.014984835870564,2.06708884239197,-0.0954722315073013,-0.0618845224380493,2.05598521232605,0.0551177859306335,-0.0580365806818008,2.04992127418518,-0.083379864692688,-0.441519975662231,2.01225733757019,-0.0258354619145393,-0.369689464569092,2.02478837966919,-0.109007455408573,-0.744816601276398,1.98757147789001,-0.129739046096802,-0.554660320281982,2.29062128067017,-0.110138453543186,-0.780341029167175,1.89856660366058,-0.130870044231415,-0.59018474817276,2.20161628723145
15,0317113713,-0.0615765899419785,0.603021502494812,2.0984513759613,-0.043607659637928,0.416568696498871,2.1283016204834,-0.211304649710655,0.292554408311844,2.14434242248535,0.128345176577568,0.298613429069519,2.13395071029663,-0.249705612659454,0.0726328566670418,2.1081383228302,0.213420495390892,0.0874671638011932,2.11007714271545,-0.0870634540915489,0.0961434617638588,1.89423859119415,0.0678383484482765,0.0825045257806778,1.91881275177002,-0.0920471400022507,0.0996282771229744,1.88967430591583,-0.0959649458527565,0.099048987030983,1.89818215370178,-0.026983417570591,0.0738948136568069,2.12011218070984,-0.0254460852593184,0.0153753636404872,2.0668478012085,-0.0971819087862968,-0.0617171823978424,2.05552840232849,0.0532728508114815,-0.057663444429636,2.0502712726593,-0.0855113342404366,-0.443473279476166,2.01478362083435,-0.0263376235961914,-0.369517415761948,2.02514338493347,-0.112552978098392,-0.746678590774536,1.98927772045135,-0.130597740411758,-0.55438768863678,2.29112267494202,-0.113552093505859,-0.782284140586853,1.90025806427002,-0.131596863269806,-0.589993238449097,2.20210313796997
16,0317113716,-0.0654182657599449,0.602952599525452,2.09562563896179,-0.049043670296669,0.416989862918854,2.12586426734924,-0.213647082448006,0.293400347232819,2.14325904846191,0.126401349902153,0.300103276968002,2.13387370109558,-0.257558315992355,0.0779796242713928,2.11648941040039,0.211252868175507,0.0883409455418587,2.10771059989929,-0.0884050130844116,0.0914920195937157,1.89516758918762,0.0661796256899834,0.0824932381510735,1.91533410549164,-0.0919045358896255,0.0978220999240875,1.8895446062088,-0.0959553197026253,0.096455954015255,1.89694702625275,-0.0342654623091221,0.0751559659838676,2.11979746818542,-0.0331299640238285,0.0166077706962824,2.06680583953857,-0.104636445641518,-0.0604467205703259,2.05564904212952,0.0441240929067135,-0.0568680427968502,2.05104899406433,-0.0869060903787613,-0.442308396100998,2.01706790924072,-0.0266974903643131,-0.370671570301056,2.02604579925537,-0.115369066596031,-0.749284684658051,1.9941269159317,-0.13116729259491,-0.55559241771698,2.29212808609009,-0.116142243146896,-0.784997642040253,1.90510237216949,-0.131940469145775,-0.591305375099182,2.20310354232788
17,0317113719,-0.0703875347971916,0.604321002960205,2.09249377250671,-0.0529576577246189,0.417381376028061,2.12447595596313,-0.21965928375721,0.295181483030319,2.14118766784668,0.123365931212902,0.301835477352142,2.13425397872925,-0.268644601106644,0.0815451964735985,2.12450194358826,0.208856657147408,0.0912735164165497,2.1087749004364,-0.0973803699016571,0.088749997317791,1.90431928634644,0.0673777833580971,0.0793696194887161,1.91208839416504,-0.0937300771474838,0.0951216518878937,1.88952314853668,-0.0998065918684006,0.088517814874649,1.8981808423996,-0.0402872562408447,0.0768469050526619,2.1199836730957,-0.0392103046178818,0.0184686295688152,2.06716585159302,-0.111793413758278,-0.0589118152856827,2.0554256439209,0.0385068617761135,-0.0555657036602497,2.05240535736084,-0.0915473699569702,-0.44157338142395,2.01984000205994,-0.0297186188399792,-0.369775265455246,2.02699637413025,-0.118539519608021,-0.750964164733887,1.9994250535965,-0.134692922234535,-0.554600715637207,2.29317998886108,-0.118668533861637,-0.786737620830536,1.91037249565125,-0.134821936488152,-0.590374171733856,2.20412731170654
18,0317113723,-0.0767535641789436,0.604855895042419,2.0886652469635,-0.0615636259317398,0.417791485786438,2.1215968132019,-0.227260589599609,0.29682931303978,2.13949251174927,0.117103956639767,0.303772419691086,2.13553977012634,-0.273809164762497,0.082640178501606,2.12462949752808,0.205121368169785,0.100134342908859,2.11648225784302,-0.100811570882797,0.087598480284214,1.90589725971222,0.0675268173217773,0.0794622078537941,1.91149282455444,-0.0982818529009819,0.091525211930275,1.88944554328918,-0.107848197221756,0.0830462053418159,1.89931273460388,-0.0478155948221684,0.0784282088279724,2.11997437477112,-0.0460388883948326,0.019886638969183,2.06741285324097,-0.117959022521973,-0.0582173615694046,2.05515289306641,0.0316080376505852,-0.0541202574968338,2.05403113365173,-0.101238273084164,-0.445112496614456,2.02433109283447,-0.0437736287713051,-0.366363942623138,2.02479791641235,-0.122310467064381,-0.751602649688721,2.00389432907104,-0.14932119846344,-0.551172018051147,2.29101181030273,-0.121696442365646,-0.787514925003052,1.91484904289246,-0.148707166314125,-0.587084293365479,2.20196676254272
19,0317113726,-0.0868847668170929,0.60467654466629,2.08501005172729,-0.0761776268482208,0.415945291519165,2.11810684204102,-0.238567218184471,0.2974613904953,2.13708233833313,0.10813944041729,0.304078131914139,2.13882732391357,-0.284462124109268,0.0823698192834854,2.12610650062561,0.203601986169815,0.114717572927475,2.13229155540466,-0.11163929104805,0.0827040299773216,1.90726411342621,0.0961412861943245,0.0846625789999962,1.94319844245911,-0.103550344705582,0.0884665697813034,1.89001500606537,0.0619995631277561,0.0751136988401413,1.88724064826965,-0.0585906617343426,0.0792698040604591,2.12078309059143,-0.0552529320120811,0.0206321775913239,2.06868147850037,-0.126339197158813,-0.0584196299314499,2.05604839324951,0.0233109910041094,-0.0534576550126076,2.05678462982178,-0.106534458696842,-0.445006906986237,2.02658534049988,-0.0461444705724716,-0.366752207279205,2.02481746673584,-0.126560151576996,-0.754361391067505,2.01132249832153,-0.151709586381912,-0.551683247089386,2.29109358787537,-0.124502509832382,-0.790459156036377,1.92234826087952,-0.149651944637299,-0.587780952453613,2.20211935043335
20,0317113729,-0.0947204753756523,0.602835893630981,2.08224201202393,-0.0873959511518478,0.41604071855545,2.11723136901855,-0.253530383110046,0.299514293670654,2.13669562339783,0.0956483632326126,0.304068684577942,2.14204621315002,-0.292349547147751,0.081255704164505,2.12335610389709,0.199535727500916,0.120432130992413,2.1358015537262,-0.134980008006096,0.0727140754461288,1.91186857223511,0.127473741769791,0.0452420115470886,1.95370328426361,-0.113167032599449,0.0832682400941849,1.89160883426666,0.0657729804515839,0.0767694115638733,1.89392197132111,-0.0661581084132195,0.0806926116347313,2.12236404418945,-0.0614999905228615,0.0220065638422966,2.07053589820862,-0.132275640964508,-0.057793740183115,2.05729651451111,0.018627792596817,-0.0522608906030655,2.05987453460693,-0.12286688387394,-0.432708203792572,2.03367185592651,-0.0560754016041756,-0.363945066928864,2.02454543113709,-0.13035637140274,-0.755221962928772,2.01775240898132,-0.161668956279755,-0.548969984054565,2.29090285301209,-0.127328634262085,-0.791429102420807,1.92882370948792,-0.158641219139099,-0.5851771235466,2.2019739151001
21,0317113733,-0.108444347977638,0.603880226612091,2.0777440071106,-0.0971112325787544,0.414738446474075,2.11598944664001,-0.270262241363525,0.298263698816299,2.13630652427673,0.0800788849592209,0.305150657892227,2.14587187767029,-0.305900752544403,0.079154908657074,2.11839914321899,0.191416218876839,0.135811626911163,2.15766310691834,-0.139223784208298,0.0708292275667191,1.91090059280396,0.11664654314518,0.0857580304145813,1.96008348464966,-0.122343666851521,0.0795587077736855,1.89266276359558,0.0649242475628853,0.0780695527791977,1.89354586601257,-0.0758273527026176,0.0810224935412407,2.12511658668518,-0.0704834759235382,0.0221386291086674,2.07401752471924,-0.142069339752197,-0.0587299838662148,2.06022810935974,0.0106706470251083,-0.0521240457892418,2.06601858139038,-0.126996278762817,-0.434089004993439,2.0365309715271,0.00965770054608583,-0.371454834938049,2.01925897598267,-0.133922278881073,-0.756509900093079,2.02236580848694,-0.0959839522838593,-0.556565642356873,2.2856969833374,-0.129950165748596,-0.792953133583069,1.93354380130768,-0.0920118317008018,-0.593008875846863,2.19687485694885
22,0317113737,-0.11674465239048,0.601470232009888,2.0749785900116,-0.109784036874771,0.413274765014648,2.11676168441772,-0.277786821126938,0.297774910926819,2.13500118255615,0.069385714828968,0.302447140216827,2.14831209182739,-0.321866929531097,0.0773647725582123,2.11690711975098,0.1845383644104,0.13684669137001,2.15561771392822,-0.202212005853653,0.0449497289955616,1.948899269104,0.0963803008198738,0.0959233343601227,1.95813095569611,-0.131990164518356,0.0766634494066238,1.89397025108337,0.0651010349392891,0.0814033597707748,1.89266240596771,-0.0845130383968353,0.0800742655992508,2.12825393676758,-0.0777195617556572,0.0210368800908327,2.07743668556213,-0.148344069719315,-0.0600528195500374,2.06256222724915,0.0043993522413075,-0.0527855604887009,2.07157802581787,-0.128803044557571,-0.434186518192291,2.03718662261963,0.0453147441148758,-0.367134511470795,2.00836491584778,-0.135480880737305,-0.757537603378296,2.02508282661438,-0.0603599175810814,-0.552303075790405,2.27489328384399,-0.13048243522644,-0.794093489646912,1.93633615970612,-0.0553614795207977,-0.588858962059021,2.18614649772644
23,0317113740,-0.128064692020416,0.598740816116333,2.07293677330017,-0.122479468584061,0.410997033119202,2.11629247665405,-0.290141582489014,0.296457588672638,2.13529753684998,0.0561702772974968,0.301466017961502,2.15141081809998,-0.330856561660767,0.0778607428073883,2.11567330360413,0.177319094538689,0.140464290976524,2.16121530532837,-0.162597417831421,0.0573500767350197,1.91343533992767,0.0789900943636894,0.0965698659420013,1.90229892730713,-0.14518104493618,0.0717725455760956,1.89680182933807,0.0653549432754517,0.0841375887393951,1.89555490016937,-0.0934216231107712,0.0786212384700775,2.13093066215515,-0.0854166597127914,0.0193370785564184,2.08056044578552,-0.155342921614647,-0.0620618239045143,2.06542992591858,-0.00198239693418145,-0.0539540722966194,2.07610130310059,-0.131050318479538,-0.435662001371384,2.03706502914429,0.0467689223587513,-0.366223365068436,2.00809335708618,-0.136836230754852,-0.759272277355194,2.02642774581909,-0.0589389093220234,-0.551450133323669,2.27471256256104,-0.131415784358978,-0.796139180660248,1.93781161308289,-0.0535184666514397,-0.588317036628723,2.18609642982483
