id,Time,Head_x,Head_y,Head_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristLeft_x,WristLeft_y,WristLeft_z,WristRight_x,WristRight_y,WristRight_z,HandLeft_x,HandLeft_y,HandLeft_z,HandRight_x,HandRight_y,HandRight_z,Spine_x,Spine_y,Spine_z,HipCenter_x,HipCenter_y,HipCenter_z,HipLeft_x,HipLeft_y,HipLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootLeft_x,FootLeft_y,FootLeft_z,FootRight_x,FootRight_y,FootRight_z
33,2214530856,0.129437,0.116666,2.13679,0.11156,-0.0983583,2.17877,-0.0632336,-0.168863,2.20762,0.281495,-0.180573,2.25319,-0.179963,-0.374346,2.26961,0.323975,-0.382885,2.32062,-0.0662442,-0.484829,2.0928,0.370679,-0.551056,2.17343,-0.0335609,-0.524998,2.04517,0.356191,-0.611445,2.15453,0.0960413,-0.340302,2.28662,0.0951638,-0.396216,2.2954,0.00593906,-0.469163,2.31271,0.177906,-0.473497,2.3279,-0.0182349,-0.553823,1.99137,0.260654,-0.54757,2.01442,-0.021348,-0.838069,1.94269,0.282821,-0.795844,1.95533,-0.00928884,-0.882333,1.86741,0.290081,-0.852908,1.8928
34,2214530859,0.135151,0.104624,2.10459,0.11661,-0.111298,2.14904,-0.057573,-0.176478,2.18067,0.287461,-0.189762,2.22456,-0.182268,-0.372528,2.25595,0.331719,-0.386751,2.29617,-0.0818721,-0.509971,2.09961,0.364052,-0.556584,2.16865,-0.0566661,-0.563348,2.06198,0.348649,-0.61786,2.14976,0.101515,-0.348294,2.26149,0.100233,-0.402473,2.27282,0.00957595,-0.474432,2.29343,0.183098,-0.477659,2.30882,-0.0197648,-0.557789,1.97897,0.263313,-0.553406,1.99543,-0.0188802,-0.838013,1.94729,0.287566,-0.781143,1.92827,-0.00717147,-0.884488,1.87382,0.292813,-0.844905,1.87606
35,2214530862,0.140271,0.0865164,2.06007,0.120542,-0.123582,2.11835,-0.0516307,-0.185304,2.14834,0.292742,-0.199022,2.19393,-0.182881,-0.370802,2.2388,0.336171,-0.389577,2.28379,-0.0903754,-0.533438,2.10883,0.356789,-0.558735,2.15815,-0.0590757,-0.588602,2.07523,0.34099,-0.620531,2.13951,0.103629,-0.355368,2.23547,0.101863,-0.408021,2.24892,0.0103551,-0.479195,2.27246,0.18428,-0.481646,2.28659,-0.0219814,-0.563721,1.95936,0.267702,-0.560259,1.9763,-0.0163163,-0.837001,1.95381,0.290149,-0.777432,1.9136,-0.00512896,-0.885774,1.88211,0.295128,-0.841943,1.86262
36,2214530866,0.143216,0.0766633,2.03402,0.123043,-0.134595,2.08957,-0.0484094,-0.192661,2.12015,0.296697,-0.205992,2.15194,-0.181207,-0.366524,2.22235,0.340297,-0.392298,2.27252,-0.109283,-0.553313,2.12137,0.350264,-0.557744,2.14063,-0.0860938,-0.617731,2.09745,0.334287,-0.619887,2.12234,0.107091,-0.359775,2.21524,0.104992,-0.411181,2.2309,0.0137475,-0.483021,2.25378,0.186921,-0.482996,2.27256,-0.0249396,-0.568536,1.94133,0.27025,-0.566517,1.96382,-0.0143912,-0.835377,1.95928,0.291034,-0.778385,1.90562,-0.00419667,-0.886255,1.88897,0.295721,-0.842038,1.85484
37,2214530869,0.146143,0.0660751,2.00332,0.121389,-0.142979,2.05794,-0.044777,-0.197147,2.07949,0.299637,-0.209858,2.12589,-0.174476,-0.361522,2.1988,0.343614,-0.393112,2.25971,-0.0973652,-0.561023,2.13943,0.34852,-0.554888,2.12165,-0.112069,-0.622596,2.139,0.332485,-0.617158,2.10355,0.111592,-0.3619,2.19309,0.110212,-0.412067,2.21124,0.0195403,-0.484984,2.23509,0.193577,-0.481406,2.25668,-0.028225,-0.572657,1.92487,0.272476,-0.57425,1.95117,-0.0125139,-0.832996,1.96422,0.291182,-0.781683,1.89985,-0.00277874,-0.885889,1.89521,0.296259,-0.845592,1.84748
38,2214530872,0.147736,0.0610034,1.98056,0.117849,-0.146308,2.023,-0.0431911,-0.19705,2.04991,0.304001,-0.209824,2.10518,-0.169122,-0.357507,2.18111,0.346708,-0.389973,2.2429,-0.0672738,-0.551519,2.14596,0.348609,-0.55006,2.10194,-0.0453981,-0.606468,2.14298,0.332637,-0.61228,2.08387,0.114776,-0.361045,2.17305,0.114149,-0.410563,2.19474,0.0239819,-0.484772,2.22067,0.198447,-0.478869,2.24571,-0.0294862,-0.576406,1.91271,0.274093,-0.578633,1.94316,-0.0116309,-0.831791,1.96709,0.289653,-0.786402,1.89772,-0.00215962,-0.886233,1.89945,0.295564,-0.849609,1.84375
39,2214530876,0.14917,0.0607595,1.95741,0.114042,-0.138435,1.98977,-0.0395237,-0.191541,2.01491,0.308672,-0.204535,2.0816,-0.158886,-0.338189,2.14028,0.350209,-0.381647,2.2218,-0.0554886,-0.529888,2.1705,0.356392,-0.535525,2.07139,-0.0395207,-0.59798,2.18022,0.340676,-0.597444,2.05319,0.116779,-0.358187,2.15699,0.116871,-0.408012,2.18235,0.0283185,-0.482644,2.20803,0.202029,-0.475047,2.23739,-0.0301804,-0.579109,1.90313,0.275262,-0.581307,1.93792,-0.0109767,-0.830743,1.96904,0.269437,-0.813564,1.96194,-0.00159649,-0.886432,1.90243,0.278243,-0.876394,1.90266
40,2214530879,0.150931,0.0657144,1.93393,0.111282,-0.127038,1.96546,-0.0362496,-0.184548,1.99031,0.312208,-0.193036,2.05637,-0.154488,-0.323127,2.10973,0.356506,-0.360974,2.18649,-0.113457,-0.526906,2.12245,0.356869,-0.532307,2.0608,-0.10685,-0.598688,2.12548,0.341207,-0.594167,2.04262,0.117618,-0.349263,2.13795,0.118764,-0.399719,2.16673,0.0332474,-0.474266,2.192,0.204281,-0.463351,2.22535,-0.0300713,-0.581715,1.89414,0.276223,-0.583394,1.93363,-0.0105416,-0.829955,1.9704,0.259076,-0.826818,1.99274,-0.00123642,-0.886597,1.90452,0.269588,-0.888927,1.92966
41,2214530882,0.154116,0.0794279,1.91111,0.10938,-0.100305,1.93942,-0.0339216,-0.168874,1.96664,0.314492,-0.179701,2.03706,-0.154795,-0.304464,2.06531,0.363506,-0.346361,2.15855,-0.129952,-0.516072,2.10903,0.352956,-0.521355,2.03617,-0.11662,-0.593956,2.12201,0.337441,-0.583015,2.01801,0.118804,-0.333162,2.1193,0.120956,-0.384437,2.15068,0.0391305,-0.45888,2.17962,0.206117,-0.439166,2.20369,-0.0290133,-0.582539,1.88886,0.277226,-0.585614,1.92904,-0.0102728,-0.829523,1.97098,0.25133,-0.833588,2.00965,-0.000988277,-0.886953,1.90574,0.262557,-0.895766,1.94553
42,2214530886,0.158434,0.107877,1.88922,0.108845,-0.0752001,1.92207,-0.0288422,-0.14316,1.94088,0.315381,-0.155582,2.01644,-0.160021,-0.288585,2.03462,0.369167,-0.336268,2.13892,-0.130026,-0.496764,2.08809,0.335113,-0.495853,1.99763,-0.116708,-0.580553,2.11201,0.319767,-0.557267,1.9795,0.119557,-0.318168,2.10652,0.122334,-0.370524,2.13979,0.0448784,-0.440526,2.17011,0.206017,-0.424437,2.19228,-0.025151,-0.579811,1.88397,0.277521,-0.587285,1.92639,-0.01059,-0.828547,1.96956,0.247078,-0.838451,2.01976,-0.000981003,-0.887098,1.90565,0.258812,-0.90077,1.95525
43,2214530889,0.161469,0.149548,1.87379,0.110787,-0.0364612,1.91043,-0.025109,-0.114561,1.92299,0.311835,-0.116611,1.9938,-0.16573,-0.273553,2.00663,0.375951,-0.324071,2.12193,-0.124485,-0.473304,2.06557,0.328897,-0.480117,1.97619,-0.110861,-0.558745,2.09775,0.313636,-0.541385,1.95807,0.119046,-0.292943,2.09621,0.121904,-0.347216,2.13085,0.0494587,-0.412478,2.16198,0.200608,-0.400826,2.18273,-0.0198193,-0.578332,1.88371,0.277066,-0.587963,1.92591,-0.0119814,-0.830166,1.96749,0.244595,-0.843995,2.02468,-0.00203797,-0.889849,1.90438,0.256741,-0.906265,1.96003
44,2214530892,0.163704,0.183285,1.86529,0.115758,-0.00167991,1.90464,-0.0240445,-0.0796225,1.91074,0.307436,-0.0740658,1.97591,-0.167833,-0.263387,1.98836,0.384019,-0.292862,2.09688,-0.112715,-0.456351,2.02726,0.30207,-0.443203,1.95733,-0.0968056,-0.536214,2.05986,0.295338,-0.515282,1.94254,0.118807,-0.253502,2.08515,0.120522,-0.307038,2.11955,0.0517008,-0.37336,2.14983,0.192362,-0.363093,2.17306,-0.0139854,-0.575522,1.88736,0.27357,-0.583812,1.93205,-0.0148472,-0.836421,1.96036,0.245368,-0.853482,2.01738,-0.00441878,-0.897491,1.8981,0.257617,-0.915552,1.95377
45,2214530895,0.16562,0.235918,1.86109,0.122681,0.0474789,1.90055,-0.0237631,-0.0385601,1.90244,0.303128,-0.0285283,1.96232,-0.167675,-0.242061,1.96699,0.388284,-0.255925,2.07532,-0.0990135,-0.431227,1.98674,0.29127,-0.417967,1.95113,-0.0583906,-0.504062,1.9926,0.285709,-0.494904,1.93525,0.118613,-0.216548,2.07594,0.119155,-0.272144,2.11017,0.0516078,-0.33961,2.13843,0.186609,-0.330035,2.16367,-0.0089724,-0.571289,1.89173,0.269994,-0.577285,1.93744,-0.0171599,-0.844333,1.94698,0.249898,-0.860783,1.99957,-0.00611676,-0.906109,1.88501,0.26222,-0.922418,1.93653
46,2214530899,0.167562,0.280045,1.86144,0.129275,0.097831,1.89967,-0.0241298,0.0107368,1.89619,0.301669,0.00326122,1.95616,-0.16175,-0.19737,1.94351,0.388085,-0.233694,2.0628,-0.0928214,-0.391175,1.95459,0.311917,-0.420513,1.99313,-0.049994,-0.436098,1.94344,0.283598,-0.475952,1.9613,0.118703,-0.169717,2.06351,0.117669,-0.225637,2.09563,0.0484883,-0.291825,2.12179,0.182807,-0.290235,2.14639,-0.00468183,-0.564294,1.89388,0.267782,-0.567912,1.93942,-0.0201698,-0.846761,1.92481,0.256331,-0.86054,1.97634,-0.00902648,-0.908454,1.86185,0.268361,-0.921348,1.91269
47,2214530902,0.168015,0.331348,1.86405,0.13431,0.147701,1.90018,-0.0251721,0.0504471,1.89432,0.304047,0.0478176,1.95474,-0.15477,-0.172072,1.93307,0.377535,-0.194755,2.04471,-0.0854997,-0.368931,1.93198,0.328991,-0.399683,2.01491,-0.0823167,-0.403888,1.92672,0.287962,-0.457917,1.97516,0.119405,-0.134302,2.05314,0.117466,-0.191448,2.08354,0.0458616,-0.257556,2.10802,0.182746,-0.260558,2.13108,-0.000133419,-0.550911,1.89293,0.266234,-0.555466,1.9403,-0.0220302,-0.84253,1.90549,0.262299,-0.855703,1.95621,-0.0104323,-0.902848,1.84058,0.274732,-0.914856,1.89089
48,2214530906,0.167514,0.383881,1.87144,0.1338,0.19728,1.90088,-0.0251913,0.100387,1.89462,0.306179,0.0945726,1.95448,-0.131103,-0.130982,1.92337,0.369024,-0.169544,2.03289,-0.0842485,-0.34048,1.91406,0.340872,-0.386126,2.0173,-0.0992715,-0.380937,1.91778,0.292589,-0.442487,1.97736,0.121754,-0.0861188,2.03864,0.120148,-0.143757,2.06604,0.0465319,-0.211047,2.08764,0.18836,-0.21553,2.10852,0.00292326,-0.534698,1.8903,0.266304,-0.538585,1.93972,-0.0223876,-0.826116,1.87818,0.268849,-0.839713,1.93392,-0.0105506,-0.88329,1.81028,0.281362,-0.8961,1.86639
49,2214530909,0.16853,0.408124,1.87381,0.135821,0.241045,1.90292,-0.0226631,0.144186,1.89691,0.307543,0.143102,1.95413,-0.114974,-0.108351,1.91841,0.357001,-0.126932,2.01303,-0.080048,-0.322737,1.89972,0.353201,-0.347827,1.99895,-0.0999783,-0.36905,1.90661,0.312736,-0.376819,1.95991,0.124717,-0.0569373,2.02958,0.12322,-0.115787,2.05524,0.0496452,-0.183019,2.07354,0.192678,-0.187072,2.09394,0.00428645,-0.519653,1.88767,0.267424,-0.508887,1.93934,-0.0216983,-0.810661,1.86166,0.273079,-0.821545,1.91851,-0.00957913,-0.864912,1.79181,0.285604,-0.87506,1.8492
50,2214530912,0.170308,0.458731,1.88233,0.138258,0.275247,1.90476,-0.0201491,0.186634,1.90004,0.307859,0.174374,1.9536,-0.0967743,-0.0829377,1.91023,0.350043,-0.0979675,2.00067,-0.0705961,-0.295264,1.87698,0.357667,-0.311496,1.97233,-0.096812,-0.352643,1.88699,0.326666,-0.335669,1.94306,0.129406,-0.0236323,2.01895,0.12814,-0.0834463,2.04205,0.0552002,-0.151708,2.05738,0.197996,-0.153225,2.07504,0.00492336,-0.504161,1.88628,0.266925,-0.490075,1.93999,-0.0156943,-0.75077,1.84895,0.27783,-0.750819,1.90199,0.0232411,-0.786253,1.86899,0.289148,-0.802102,1.83105
51,2214530916,0.17162,0.503757,1.89171,0.141944,0.32448,1.90854,-0.0178166,0.225227,1.9034,0.311569,0.218273,1.95523,-0.0827777,-0.0577115,1.90162,0.348267,-0.0629066,1.9875,-0.0658749,-0.26576,1.85378,0.358779,-0.271928,1.95197,-0.0752582,-0.327996,1.86054,0.337682,-0.305148,1.92697,0.135294,0.0145587,2.00697,0.134274,-0.0474933,2.02738,0.061166,-0.118967,2.03898,0.204431,-0.120761,2.05813,0.00873518,-0.468342,1.89528,0.263333,-0.464087,1.94283,-0.00966061,-0.693677,1.84707,0.279813,-0.707336,1.89523,0.0154254,-0.73893,1.81969,0.290788,-0.755717,1.82258
52,2214530919,0.171935,0.5537,1.90304,0.144198,0.364622,1.91406,-0.0149131,0.260487,1.907,0.313782,0.251385,1.9559,-0.0756069,-0.018982,1.88979,0.350091,-0.0304671,1.97932,-0.0624268,-0.225836,1.83751,0.367429,-0.233299,1.93225,-0.055229,-0.291558,1.84151,0.34483,-0.287792,1.91871,0.139423,0.0435327,1.99887,0.13871,-0.019981,2.01694,0.0658191,-0.090589,2.02356,0.209998,-0.0932428,2.04481,0.0142898,-0.440657,1.90617,0.261318,-0.450003,1.94419,-0.00705791,-0.671791,1.84741,0.280833,-0.691857,1.89162,0.0130626,-0.713265,1.80399,0.291543,-0.738961,1.81818
53,2214530923,0.172286,0.59116,1.91243,0.145164,0.410194,1.92029,-0.0121756,0.301485,1.9122,0.31406,0.299417,1.95903,-0.0747654,0.0207625,1.88011,0.360031,0.0237285,1.97167,-0.0580086,-0.184158,1.8242,0.379467,-0.180566,1.92403,-0.0434108,-0.233028,1.82857,0.359373,-0.262935,1.91146,0.142054,0.0741371,1.99066,0.141591,0.00818327,2.00646,0.0687461,-0.0623073,2.00837,0.213489,-0.0657291,2.03193,0.0172107,-0.422906,1.91357,0.258464,-0.434912,1.94605,-0.00518862,-0.661005,1.85025,0.280302,-0.683885,1.89232,0.0124789,-0.701484,1.79764,0.291088,-0.729512,1.81755
54,2214530926,0.173533,0.625257,1.92175,0.145939,0.438819,1.92467,-0.00951243,0.331761,1.91604,0.314389,0.321308,1.96063,-0.0770043,0.0538769,1.87442,0.371102,0.0696256,1.96992,-0.057311,-0.150152,1.81476,0.394373,-0.136444,1.92619,-0.0362066,-0.186033,1.81466,0.378261,-0.230513,1.90526,0.143126,0.0970425,1.98485,0.142725,0.0297399,1.99871,0.0699965,-0.0396525,1.99678,0.214551,-0.0450997,2.02246,0.0202284,-0.410163,1.91976,0.256121,-0.42514,1.94717,-0.00323295,-0.6617,1.86005,0.2755,-0.68818,1.90221,0.0108649,-0.701232,1.79462,0.286314,-0.731324,1.82553
55,2214530929,0.174071,0.648355,1.92768,0.148742,0.469025,1.93141,-0.00746603,0.35803,1.91991,0.315311,0.349748,1.96541,-0.0836406,0.101306,1.87471,0.379589,0.095875,1.97118,-0.0640102,-0.101567,1.80867,0.404087,-0.111332,1.92827,-0.0335478,-0.156664,1.80272,0.392793,-0.206957,1.90343,0.144019,0.121227,1.97909,0.143349,0.053047,1.99049,0.070467,-0.0169251,1.9853,0.214574,-0.0219065,2.0117,0.0222148,-0.401307,1.92401,0.254045,-0.4182,1.94777,-0.00134195,-0.670215,1.87281,0.27053,-0.696355,1.9128,0.0103416,-0.707122,1.79612,0.281818,-0.737386,1.83476
56,2214530932,0.173062,0.678441,1.93475,0.150934,0.493907,1.93743,-0.0065435,0.382416,1.9241,0.316744,0.369041,1.96919,-0.0862032,0.123372,1.87513,0.387572,0.114645,1.97459,-0.0691071,-0.0762174,1.80163,0.412521,-0.0932632,1.9297,-0.0346833,-0.128095,1.78822,0.409275,-0.185427,1.90047,0.144173,0.143446,1.9733,0.143092,0.0747524,1.98215,0.0693936,0.00547027,1.97349,0.214099,-0.00281761,2.0016,0.0241822,-0.393828,1.92804,0.252264,-0.412814,1.94819,1.75E-05,-0.680578,1.88568,0.266218,-0.705124,1.92326,0.0100267,-0.717905,1.80276,0.277596,-0.74469,1.84438
57,2214530936,0.173326,0.705752,1.94217,0.151893,0.505309,1.94029,-0.00620361,0.402649,1.92836,0.318432,0.385377,1.9731,-0.0890262,0.148485,1.87829,0.39542,0.130334,1.97988,-0.0776872,-0.0475931,1.79626,0.418452,-0.0786822,1.93093,-0.0352264,-0.111939,1.77666,0.420074,-0.167281,1.89836,0.144283,0.156901,1.96938,0.142785,0.0921914,1.97488,0.0683189,0.0231851,1.96391,0.213658,0.0136924,1.99146,0.0253699,-0.388758,1.93077,0.250439,-0.407995,1.94869,0.00196191,-0.69176,1.90119,0.263554,-0.709447,1.93034,0.0112077,-0.730406,1.81626,0.274871,-0.748218,1.85108
58,2214530939,0.17325,0.720529,1.94631,0.152728,0.510705,1.94335,-0.00653533,0.419247,1.93251,0.319701,0.397606,1.97618,-0.0907269,0.169252,1.88228,0.400761,0.143304,1.9856,-0.0830602,-0.0255079,1.7935,0.425883,-0.0644525,1.93236,-0.0363748,-0.0940947,1.76433,0.431282,-0.147905,1.89521,0.144493,0.168865,1.96528,0.142804,0.10695,1.96822,0.0677765,0.0368606,1.95597,0.213712,0.0286932,1.98153,0.0262668,-0.384773,1.93302,0.248719,-0.403516,1.94928,0.00323332,-0.696276,1.91153,0.261836,-0.711089,1.93613,0.0121255,-0.735441,1.82648,0.272989,-0.749275,1.85666
59,2214530942,0.173439,0.72995,1.94914,0.153227,0.512053,1.94724,-0.00700276,0.432609,1.93636,0.320687,0.406425,1.97846,-0.0920519,0.182599,1.88529,0.404465,0.15271,1.99026,-0.0865855,-0.0103463,1.79054,0.430598,-0.0542666,1.93311,-0.0367669,-0.0795369,1.75508,0.439174,-0.133996,1.89245,0.144819,0.178109,1.96173,0.143146,0.117845,1.96277,0.0678109,0.0476795,1.94898,0.214344,0.0396799,1.97319,0.0269052,-0.381626,1.93475,0.247031,-0.398391,1.95008,0.00439716,-0.698064,1.91973,0.260247,-0.710206,1.94288,0.0131938,-0.736977,1.83543,0.271106,-0.747764,1.86324
60,2214530946,0.173963,0.736603,1.95169,0.153523,0.511005,1.95114,-0.00705279,0.441557,1.93902,0.321529,0.41342,1.98049,-0.092983,0.191424,1.88741,0.406831,0.159112,1.99352,-0.089009,6.46E-05,1.78796,0.433845,-0.0472033,1.93342,-0.0384069,-0.0679806,1.74644,0.444321,-0.125225,1.8908,0.145224,0.184638,1.95905,0.143693,0.125389,1.95852,0.0683932,0.0554153,1.94321,0.215219,0.0474074,1.96655,0.0274475,-0.37861,1.93645,0.245628,-0.393341,1.95087,0.00615449,-0.697134,1.92852,0.25895,-0.707244,1.94985,0.0153556,-0.735023,1.84579,0.269612,-0.744179,1.87008
61,2214530949,0.17536,0.740765,1.95503,0.15384,0.508536,1.95475,-0.00694379,0.447704,1.94093,0.32223,0.418411,1.98209,-0.0937704,0.197474,1.88898,0.408413,0.163432,1.99564,-0.0909449,0.00746757,1.78565,0.436054,-0.0423734,1.93349,-0.0415009,-0.0586369,1.73774,0.448278,-0.119189,1.88936,0.145657,0.189186,1.95711,0.14443,0.130691,1.95496,0.0694369,0.0608635,1.93808,0.216318,0.0528016,1.96092,0.0280358,-0.375824,1.93816,0.244646,-0.389018,1.95151,0.00785788,-0.694808,1.93578,0.257855,-0.703461,1.95617,0.0175176,-0.731601,1.85422,0.268416,-0.739827,1.87626
62,2214530952,0.176991,0.742805,1.95837,0.154145,0.505334,1.9578,-0.00678672,0.451956,1.9423,0.322801,0.421877,1.98336,-0.0945079,0.201304,1.89041,0.409431,0.16614,1.99718,-0.092648,0.0124994,1.78374,0.43764,-0.0389852,1.93346,-0.0433924,-0.0529022,1.7327,0.450939,-0.115167,1.8884,0.146063,0.192365,1.95563,0.145365,0.134318,1.9515,0.0709972,0.0645368,1.93273,0.217547,0.0563767,1.95547,0.0285802,-0.373404,1.93964,0.243988,-0.385655,1.95195,0.00938031,-0.691916,1.94161,0.257161,-0.700136,1.96087,0.0194686,-0.727801,1.86077,0.26772,-0.736016,1.88082
63,2214530955,0.178938,0.742579,1.96236,0.154458,0.501835,1.96029,-0.00656266,0.454719,1.94354,0.323271,0.42419,1.9844,-0.0952443,0.203055,1.89174,0.409836,0.16711,1.99799,-0.0941696,0.0156246,1.78189,0.438772,-0.0371928,1.93297,-0.0445217,-0.0490435,1.72939,0.453157,-0.112989,1.88732,0.146504,0.194436,1.95434,0.146493,0.136348,1.94754,0.0728342,0.066355,1.9267,0.218801,0.0581999,1.94941,0.0290396,-0.371583,1.94082,0.243551,-0.38327,1.95223,0.0104802,-0.689481,1.94593,0.256469,-0.696801,1.96623,0.0208571,-0.724722,1.86547,0.267059,-0.732253,1.88598
64,2214530959,0.180601,0.740739,1.96575,0.154751,0.498247,1.96219,-0.00603138,0.455766,1.94486,0.323769,0.425408,1.9855,-0.0958921,0.202852,1.89288,0.409135,0.165041,1.99679,-0.0957915,0.0168482,1.78003,0.439273,-0.0382514,1.9308,-0.0451501,-0.0462587,1.72716,0.454847,-0.113663,1.88574,0.147055,0.195241,1.95312,0.147758,0.136682,1.94316,0.074804,0.0663808,1.92056,0.219906,0.0584092,1.94366,0.0294324,-0.370361,1.94171,0.243267,-0.381735,1.95241,0.0112821,-0.687848,1.94903,0.256064,-0.69491,1.96955,0.021874,-0.722659,1.86876,0.266702,-0.730051,1.88914
65,2214530962,0.181907,0.737191,1.96862,0.155125,0.494054,1.96362,-0.00503712,0.45526,1.94627,0.324209,0.425737,1.98664,-0.0962042,0.200677,1.89355,0.405674,0.158118,1.99142,-0.0980242,0.0150832,1.77884,0.438747,-0.0435878,1.92614,-0.0480788,-0.0480253,1.72689,0.455426,-0.118153,1.88325,0.147649,0.194557,1.95185,0.148946,0.135482,1.93827,0.0766407,0.0651854,1.91463,0.220539,0.0573388,1.93779,0.0297152,-0.369544,1.94231,0.243061,-0.380678,1.95253,0.0119748,-0.686474,1.95202,0.255812,-0.693779,1.97171,0.0227463,-0.720981,1.87181,0.26649,-0.728693,1.89118
66,2214530966,0.182742,0.732507,1.97094,0.155578,0.489421,1.96466,-0.00389832,0.453756,1.9476,0.324534,0.42543,1.98771,-0.0953042,0.196005,1.89335,0.401191,0.151149,1.98514,-0.100087,0.00926647,1.77885,0.43692,-0.049686,1.92149,-0.0555378,-0.0589867,1.72981,0.453697,-0.126852,1.88044,0.148171,0.192748,1.95069,0.149896,0.133522,1.93348,0.0782383,0.0633774,1.90895,0.220734,0.0556679,1.93241,0.029943,-0.368972,1.94273,0.242931,-0.379919,1.95261,0.0124236,-0.685614,1.95398,0.255654,-0.693004,1.97342,0.0233149,-0.719909,1.87377,0.26637,-0.727734,1.89277
67,2214530969,0.183108,0.727787,1.97259,0.155954,0.485031,1.96535,-0.00284999,0.451921,1.94874,0.324723,0.424808,1.98863,-0.0930197,0.189133,1.8918,0.395199,0.144305,1.97831,-0.1015,-0.00397125,1.78302,0.432085,-0.0569227,1.91633,-0.0764321,-0.0886799,1.74564,0.445898,-0.138337,1.87797,0.148481,0.190435,1.94987,0.150479,0.131533,1.92946,0.0793445,0.0616696,1.90448,0.220532,0.0539897,1.92793,0.0301583,-0.368603,1.94302,0.242864,-0.3794,1.95266,0.012733,-0.685066,1.95531,0.255505,-0.69246,1.97511,0.0237038,-0.71921,1.8751,0.266274,-0.727019,1.8943
68,2214530972,0.183015,0.722815,1.97381,0.156304,0.480459,1.96579,-0.00189419,0.450077,1.94962,0.3248,0.424031,1.9894,-0.0899546,0.181164,1.88869,0.387935,0.138134,1.97228,-0.101728,-0.024151,1.79075,0.424757,-0.0641871,1.91153,-0.0888521,-0.114608,1.76163,0.433616,-0.149553,1.87612,0.148629,0.187932,1.94942,0.150835,0.129755,1.9263,0.0801772,0.0601676,1.90093,0.220186,0.0525441,1.92459,0.0304195,-0.36843,1.94314,0.242858,-0.379103,1.95268,0.0129531,-0.684692,1.95626,0.255374,-0.692155,1.97642,0.0239824,-0.718721,1.87606,0.266195,-0.726563,1.89545
69,2214530976,0.182519,0.717994,1.97471,0.156642,0.475895,1.96594,-0.0010854,0.448375,1.95027,0.324774,0.423249,1.99003,-0.0871995,0.175443,1.88641,0.382543,0.13425,1.96829,-0.100186,-0.0432942,1.80207,0.412419,-0.0709035,1.90717,-0.0946355,-0.135798,1.78153,0.412255,-0.159844,1.87584,0.148892,0.185334,1.94924,0.151296,0.128141,1.92374,0.0813118,0.0586122,1.89788,0.220015,0.0514005,1.92213,0.0307238,-0.368484,1.94309,0.242904,-0.378992,1.95267,0.0131157,-0.684428,1.95695,0.255054,-0.692069,1.97821,0.0241947,-0.718378,1.87675,0.265982,-0.72631,1.89704
70,2214530979,0.18199,0.713984,1.97532,0.156759,0.471957,1.96581,-0.000367065,0.446752,1.9507,0.324648,0.422476,1.99051,-0.0843259,0.170856,1.88501,0.378023,0.13158,1.96551,-0.0979249,-0.0594606,1.81523,0.4005,-0.0755342,1.90397,-0.0961323,-0.150748,1.79848,0.39544,-0.165492,1.87506,0.149116,0.182797,1.94921,0.151721,0.126654,1.92162,0.0823937,0.0571502,1.89541,0.219892,0.0504475,1.92022,0.0310624,-0.368779,1.94286,0.242967,-0.379033,1.95265,0.0132241,-0.684309,1.95744,0.254632,-0.692172,1.97996,0.0243526,-0.718205,1.87718,0.265682,-0.726256,1.89858
71,2214530982,0.181506,0.711366,1.9756,0.156679,0.469305,1.96556,0.000251283,0.445023,1.95085,0.324275,0.421654,1.9908,-0.0821222,0.167263,1.88432,0.374312,0.129752,1.96368,-0.0961604,-0.0690695,1.82664,0.391441,-0.0783515,1.90189,-0.0954487,-0.159802,1.81306,0.383364,-0.168412,1.87419,0.148672,0.180106,1.94847,0.151326,0.124585,1.91811,0.0826422,0.0555075,1.89185,0.218639,0.0488514,1.91644,0.0313542,-0.369214,1.94244,0.243035,-0.379194,1.95257,0.0133026,-0.684288,1.95784,0.254245,-0.692378,1.98133,0.0244801,-0.718116,1.87751,0.26542,-0.726298,1.89978
72,2214530986,0.180824,0.709368,1.97557,0.156466,0.467254,1.96517,0.000742298,0.443265,1.9507,0.323817,0.420873,1.99097,-0.0802879,0.164223,1.8844,0.371029,0.128486,1.96252,-0.0943211,-0.0742919,1.83743,0.384521,-0.0801348,1.90074,-0.0933887,-0.16407,1.82538,0.374513,-0.169986,1.87369,0.147983,0.177674,1.94763,0.150691,0.122782,1.91479,0.082517,0.0540958,1.88844,0.2173,0.0474424,1.91297,0.031533,-0.3698,1.94173,0.243116,-0.379468,1.95248,0.0133311,-0.68439,1.95809,0.253791,-0.692715,1.98271,0.0245734,-0.718158,1.87769,0.265117,-0.726479,1.90099
